count,sku,name,web_name,slug,price,price_unit,currency_symbol,image_url,ingredients,dosage_form,brand,specification,category_names,category_slugs,is_active,is_publish,search_scoring,product_ranking,link,category,skip_count
98,00500739,"BÔNG Y TẾ QUICK NURSE 1KG - DÙNG CHO VẾT THƯƠNG NGOÀI DA, SÁT TRÙNG, VỆ SINH","Bông y tế Quick Nurse 1kg dùng cho vết thương ngoài da, sát trùng, vệ sinh cho bé (Gói)",trang-thiet-bi-y-te/bong-y-te-quick-nurse-1kg-34872.html,210000.0,Gói,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00500739_bong_y_te_quick_nurse_1kg_5805_62b3_large_72cd282c0d.jpg,Cotton  ,,Quick Nurse,Gói,Thiết bị y tế | Dụng cụ sơ cứu | Bông y tế,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-so-cuu | trang-thiet-bi-y-te/bong-y-te,True,True,100,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/bong-y-te-quick-nurse-1kg-34872.html,trang-thiet-bi-y-te,0
99,00001455,BYE BYE FEVER FOR CHILDREN 8 GÓI X 2 MIẾNG - DÁN HẠ SỐT (TRÊN 2 TUỔI),"Miếng dán giảm sốt, hạ nhiệt nhanh Bye Bye Fever Hisamitsu kéo dài đến 10 giờ (8 gói x 2 miếng)",trang-thiet-bi-y-te/bye-bye-fever-16-mieng-17480.html,125000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08246_77d1cba555.jpg,Gel nước mát lạnh 100%,,Hisamitsu,Hộp 8 Gói x 2 Miếng,"Thiết bị y tế | Dụng cụ sơ cứu | Miếng dán giảm đau, hạ sốt",trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-so-cuu | trang-thiet-bi-y-te/mieng-dan-giam-dau,True,True,100,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/bye-bye-fever-16-mieng-17480.html,trang-thiet-bi-y-te,0
100,00028635,"MÁY ĐO ĐƯỜNG HUYẾT MEDIUSA GM3300 - HỖ TRỢ THEO DÕI, KIỂM SOÁT LƯỢNG ĐƯỜNG TRONG MÁU","Máy đo đường huyết tự động MediUSA GM3300 thiết kế gọn nhẹ, thao tác sử dụng đơn giản",trang-thiet-bi-y-te/may-do-duong-huyet-tu-dong-mediusa-gm3300-28936.html,1139000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00028635_may_do_duong_huyet_tu_dong_mediusa_gm3300_1967_5fc9_large_62c3104a1c.JPG,Nhựa ,,MediUSA,Hộp,"Thiết bị y tế | Dụng cụ theo dõi | Máy, que thử đường huyết",trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-theo-doi | trang-thiet-bi-y-te/may-que-thu-duong-huyet,True,True,100,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/may-do-duong-huyet-tu-dong-mediusa-gm3300-28936.html,trang-thiet-bi-y-te,0
101,00028927,"GEL LÀM LẠNH STARBALM COLD GEL 100ML - GIẢM THÂM TÍM,  BONG GÂN, GIẢM ĐAU CƠ, PHỤC HỒI CHẤN THƯƠNG CHƠI THỂ THAO","Gel làm lạnh Starbalm Cold Gel hỗ trợ giảm đau và làm dịu chấn thương căng cơ, bầm tím và bong gân (100ml)",trang-thiet-bi-y-te/gel-lam-lanh-starbalm-cold-gel-100-ml-giam-tham-tim-bong-gan-giam-dau-co-phuc-hoi-chan-thuong-choi-the-thao.html,175000.0,Tuýp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00028927_gel_lam_lanh_starbalm_cold_gel_100ml_4771_62bd_large_21b0c75ec9.jpg,"Menthol  , Eucalyptus oil  , Cassia Oil  , Ethyl Alcohol  , Polyethylene glycol  , Tea tree oil  , Acid blue  , Menthyl Acetate  , Azone  , Purified water  ",,Starbalm,Tuýp,Thiết bị y tế,trang-thiet-bi-y-te,True,True,100,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/gel-lam-lanh-starbalm-cold-gel-100-ml-giam-tham-tim-bong-gan-giam-dau-co-phuc-hoi-chan-thuong-choi-the-thao.html,trang-thiet-bi-y-te,100
102,00029787,"KHẨU TRANG HAMITA N95 - 10 CÁI (MÀU TRẮNG) - NGĂN KHÓI BỤI, VI KHUẨN VÀ GIỌT BẮN","Khẩu trang N95 Hamita ngăn bụi, kháng khuẩn (10 cái)",trang-thiet-bi-y-te/khau-trang-hamita-n95-hop-10-cai-30052.html,65000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00029787_khau_trang_hamita_n95_hop_10_cai_5585_6058_large_11b17ae97f.JPG,"Vải không dệt PP , Vải bông , giấy kháng khuẩn MELTBLOWN , Thanh nẹp mũi bằng nhựa , Dây đeo có tính đàn hồi ",,Hamita,Hộp 10 Cái,Thiết bị y tế | Khẩu trang | Khẩu trang y tế,trang-thiet-bi-y-te | trang-thiet-bi-y-te/khau-trang | trang-thiet-bi-y-te/khau-trang-y-te,True,True,100,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/khau-trang-hamita-n95-hop-10-cai-30052.html,trang-thiet-bi-y-te,100
103,00029913,"CỐC NGUYỆT SAN BEU CUP 45MMX65MM - SIÊU MỀM, KIỂM SOÁT MÙI HÔI, HẠN CHẾ VIÊM NHIỄM","Cốc nguyệt san BeUCup siêu mềm, kiểm soát mùi hôi, hạn chế viêm nhiễm (45mm x 65mm) ",trang-thiet-bi-y-te/coc-nguyet-san-sieu-mem-beu-cup-45mmx65mm-30180.html,499000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00029913_coc_nguyet_san_sieu_mem_beu_cup_45mmx65mm_8717_6335_large_65bbc616e6.jpg,Silicone Y tế Wacker 100%,,Beucup,Hộp,Thiết bị y tế | Dụng cụ y tế | Các dụng cụ và sản phẩm khác,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-y-te | trang-thiet-bi-y-te/dung-cu-khac,True,True,100,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/coc-nguyet-san-sieu-mem-beu-cup-45mmx65mm-30180.html,trang-thiet-bi-y-te,100
104,00030077,BĂNG GẠC VÔ TRÙNG YOUNG WOUND DRESSING 6X7CM 50 MIẾNG - BẢO VỆ VẾT THƯƠNG,Băng gạc vô trùng Young Wound Dressing 6cm x 7cm Young Chemical hỗ trợ bảo vệ vết thương (50 miếng),trang-thiet-bi-y-te/bang-gac-vo-trung-young-wound-dressing-6x7cm-30278.html,3600.0,Miếng,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00030077_bang_gac_vo_trung_young_wound_dressing_6x7cm_4945_6425_large_e2438bc894.jpg,"Rayon 80%, Acrylic , Vải không dệt PET , Polyethylene , Ethylene oxide (E.O Gas) , PET 20% , vải không dệt Non-woven fabric ",,YOUNG CHEMICAL,Hộp 50 Miếng,Thiết bị y tế | Dụng cụ sơ cứu | Băng y tế,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-so-cuu | trang-thiet-bi-y-te/bang-y-te,True,True,100,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/bang-gac-vo-trung-young-wound-dressing-6x7cm-30278.html,trang-thiet-bi-y-te,100
105,00030078,BĂNG GẠC VÔ TRÙNG YOUNG WOUND DRESSING 6X10CM 50 MIẾNG - BẢO VỆ VẾT THƯƠNG,Băng gạc vô trùng Young Wound Dressing 6cm x 10cm Young Chemical hỗ trợ bảo vệ vết thương (50 miếng),trang-thiet-bi-y-te/bang-gac-vo-trung-young-wound-dressing-6x10cm-30279.html,5200.0,Miếng,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00030078_bang_gac_vo_trung_young_wound_dressing_6x10cm_4134_6055_large_e19cac7df2.JPG,"Rayon 80%, Acrylic , Vải không dệt PET , Polyethylene , Ethylene oxide (E.O Gas) , PET 20% , vải không dệt Non-woven fabric ",,YOUNG CHEMICAL,Hộp 50 Miếng,Thiết bị y tế | Dụng cụ sơ cứu | Băng y tế,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-so-cuu | trang-thiet-bi-y-te/bang-y-te,True,True,100,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/bang-gac-vo-trung-young-wound-dressing-6x10cm-30279.html,trang-thiet-bi-y-te,100
106,00032713,QUE THỬ RỤNG TRỨNG BIO CHECK HỘP 7 CÁI,Que thử phát hiện ngày rụng trứng Bio Check cho kết quả trong 5 - 10 phút (7 cái),trang-thiet-bi-y-te/que-thu-rung-trung-biocheck-hop-7-test-medicon-32830.html,57000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/3_f581d790f3.jpg,Thành phần khác ,,MEDICON,Hộp 7 Cái,Thiết bị y tế | Dụng cụ theo dõi | Thử thai,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-theo-doi | trang-thiet-bi-y-te/thu-thai,True,True,100,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/que-thu-rung-trung-biocheck-hop-7-test-medicon-32830.html,trang-thiet-bi-y-te,100
107,00049589,KIM LẤY MÁU LANCET MEDICLEEN BL-28 100 CÁI,"Kim lấy máu Lancet Medicleen BL-28 đầu vặn tiện lợi, đầu vát ba cạnh giảm đau khi sử dụng (100 cái)",trang-thiet-bi-y-te/kim-lay-mau-lancet-medicleen-bl-28-100-cai.html,32000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_01277_0124dc1471.jpg,Kim loại ,,MEDICLEEN,Hộp 100 Cái,Thiết bị y tế | Dụng cụ y tế | Kim các loại,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-y-te | trang-thiet-bi-y-te/kim-cac-loai,True,True,90,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/kim-lay-mau-lancet-medicleen-bl-28-100-cai.html,trang-thiet-bi-y-te,100
108,00049464,KEM CHE PHỦ VẾT THƯƠNG CICASILVER OINTMENT 50ML - HỖ TRỢ ĐIỀU TRỊ CÁC TỔN THƯƠNG DA,Kem che phủ vết thương Cicasilver Ointment bỗ trợ trong điều trị các tổn thương da (50ml),trang-thiet-bi-y-te/kem-che-phu-vet-thuong-cicasilver-ointment-50-ml-ho-tro-dieu-tri-cac-ton-thuong-da.html,490000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://s3-sgn09.fptcloud.com/cms-prod/cicasilver_1_5c794cf630.png,"axit hyaluronic , Acacia collagen , Bạc vi hạt , Vitamin E , Dầu hạnh nhân , Bơ hạt mỡ , Ethylhexyl Glycerin , glycerine , Isobutane , Propane , Glycerin , Propylene glycol , Xanthan gum , Cetylstearyl alcohol , Decyl Oleate , Cetearyl Glucoside , Kali cetyl phosphate , Axit lactic , Kali sorbat , Natri benzoat ",Dạng kem,Sakura Italia,Hộp x 50ml,Thiết bị y tế,trang-thiet-bi-y-te,True,True,90,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/kem-che-phu-vet-thuong-cicasilver-ointment-50-ml-ho-tro-dieu-tri-cac-ton-thuong-da.html,trang-thiet-bi-y-te,100
109,00049463,BỘT PHỦ DẠNG XỊT CICASILVER SPRAY 125ML - BẢO VỆ LÀM LÀNH VẾT THƯƠNG HỞ,Bột phủ dạng xịt Cicasilver Spray bảo vệ làm lành vết thương hở (125ml),trang-thiet-bi-y-te/bot-phu-dang-xit-cicasilver-spray-125-ml-bao-ve-lam-lanh-vet-thuong-ho.html,590000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09910_3f121632e6.jpg,"axit hyaluronic , Acacia collagen , Bạc vi hạt , Vitamin E , Dầu hạnh nhân , Silicon , Aluminium starch octenylsuccinate , glycerine , Isobutane , Propane ",Dạng bột,Sakura Italia,Chai x 125ml,Thiết bị y tế,trang-thiet-bi-y-te,True,True,90,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/bot-phu-dang-xit-cicasilver-spray-125-ml-bao-ve-lam-lanh-vet-thuong-ho.html,trang-thiet-bi-y-te,100
110,00049145,KIT TEST COVID SGTI-FLEX - KOREA - KHAY THỬ XÉT NGHIỆM KHÁNG NGUYÊN SARS COV-2 HỘP 25 KÍT,Kít test covid SGTi-flex SUGENTECH khay thử xét nghiệm kháng nguyên SAR CoV-2 (25 kít),trang-thiet-bi-y-te/kit-test-covid-sgti-flex-korea-khay-thu-xet-nghiem-khang-nguyen-sars-cov-2-hop-25-kit.html,45000.0,Kít,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09930_90e77fe230.jpg,Nhựa ,,SUGENTECH,Hộp 25 Kít,Thiết bị y tế | Dụng cụ theo dõi | Kit Test Covid,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-theo-doi | trang-thiet-bi-y-te/kit-test-covid,True,True,90,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/kit-test-covid-sgti-flex-korea-khay-thu-xet-nghiem-khang-nguyen-sars-cov-2-hop-25-kit.html,trang-thiet-bi-y-te,100
111,00049144,KIT TEST COVID TRUELINE - VIỆT NAM - KHAY THỬ XÉT NGHIỆM KHÁNG NGUYÊN SARS COV-2 HỘP 25 KÍT,Kít test covid Trueline khay thử xét nghiệm kháng nguyên SAR CoV-2 (25 kít),trang-thiet-bi-y-te/kit-test-covid-trueline-viet-nam-khay-thu-xet-nghiem-khang-nguyen-sars-cov-2-hop-25-kit.html,45000.0,Kít,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09943_64b53b90ea.jpg,Nhựa ,,MEDICON,Hộp 25 Kít,Thiết bị y tế | Dụng cụ theo dõi | Kit Test Covid,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-theo-doi | trang-thiet-bi-y-te/kit-test-covid,True,True,90,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/kit-test-covid-trueline-viet-nam-khay-thu-xet-nghiem-khang-nguyen-sars-cov-2-hop-25-kit.html,trang-thiet-bi-y-te,100
112,00049075,MÁY HÚT MŨI CHO BÉ FUJI T50,Máy hút mũi cho bé FUJI T50 hỗ trợ vệ sinh mũi an toàn và hiệu quả cho bé từ 0 đến trên 3 tuổi,trang-thiet-bi-y-te/may-hut-mui-cho-be-fuji-t50.html,1390000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08013_01bdc5aaf6.png,Nhựa ,,FUJI,Hộp,Thiết bị y tế,trang-thiet-bi-y-te,True,True,90,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/may-hut-mui-cho-be-fuji-t50.html,trang-thiet-bi-y-te,100
113,00048838,MÁY ĐO HUYẾT ÁP TỰ ĐỘNG OMRON HEM-7361T - CẢNH BÁO ĐỘT QUỴ,Máy đo huyết áp tự động Omron HEM-7361T cảnh báo đột quỵ,trang-thiet-bi-y-te/may-do-huyet-ap-tu-dong-omron-hem-7361-t-canh-bao-dot-quy.html,2500000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_05190_a334f2b666.jpg,Nhựa ,,OMRON,Hộp,Thiết bị y tế | Dụng cụ theo dõi | Máy đo huyết áp,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-theo-doi | trang-thiet-bi-y-te/may-do-huyet-ap,True,True,90,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/may-do-huyet-ap-tu-dong-omron-hem-7361-t-canh-bao-dot-quy.html,trang-thiet-bi-y-te,100
114,00048488,VIÊN ĐẶT PHỤ KHOA PAPIL-OFF 2X5 - PHÒNG NGỪA & HỖ TRỢ ĐIỀU TRỊ TỔN THƯƠNG DO VIRUS HPV,Viên đặt âm đạo Papil-Off Mar-Farma giúp phòng ngừa và hỗ trợ điều trị các tổn thương do HPV (2 vỉ x 5 viên),trang-thiet-bi-y-te/vien-dat-phu-khoa-papil-off-2-x5-phong-ngua-and-ho-tro-dieu-tri-ton-thuong-do-virus-hpv.html,399000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_02943_06581321f5.jpg,"Betaglucan , Acid lactic , Chiết xuất lá Myrtus communis , Natri Hyaluronate , propylen glycol ",Viên đặt,Mar-Farma,Hộp 2 Vỉ x 5 Viên,Thiết bị y tế,trang-thiet-bi-y-te,True,True,90,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/vien-dat-phu-khoa-papil-off-2-x5-phong-ngua-and-ho-tro-dieu-tri-ton-thuong-do-virus-hpv.html,trang-thiet-bi-y-te,100
115,00047714,"BĂNG CÁ NHÂN TIỆT TRÙNG URGO BRULURES WATERPROOF 4 MIẾNG 10CM X 7CM - DÙNG CHO VẾT THƯƠNG BỎNG, THẤM HÚT DỊCH TIẾT","Băng cá nhân tiệt trùng Urgo Brulures Waterproof 10cm x 7cm cho vết thương bỏng, thấm hút dịch tiết cho vết thương (4 miếng)",trang-thiet-bi-y-te/urgo-brulures-waterproof-4-mieng-10-cm-x-7-cm-bang-ca-nhan-tiet-trung-chong-tham-nuoc-cho-vet-thuong-bong.html,189000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_04545_3ac012c775.jpg,Miếng dán ,Miếng dán,Urgo,Hộp 4 Miếng,Thiết bị y tế | Dụng cụ sơ cứu | Băng y tế,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-so-cuu | trang-thiet-bi-y-te/bang-y-te,True,True,90,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/urgo-brulures-waterproof-4-mieng-10-cm-x-7-cm-bang-ca-nhan-tiet-trung-chong-tham-nuoc-cho-vet-thuong-bong.html,trang-thiet-bi-y-te,100
116,00047392,MÁY ĐO HUYẾT ÁP BẮP TAY OMRON JPN750,Máy đo huyết áp bắp tay tự động Omron JPN750,trang-thiet-bi-y-te/omron-jpn-750-may-do-huyet-ap-bap-tay-tu-dong-1.html,2299000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_01901_1210de2c2d.jpg,Nhựa ,,OMRON,Hộp,Thiết bị y tế | Dụng cụ theo dõi | Máy đo huyết áp,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-theo-doi | trang-thiet-bi-y-te/may-do-huyet-ap,True,True,90,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/omron-jpn-750-may-do-huyet-ap-bap-tay-tu-dong-1.html,trang-thiet-bi-y-te,100
117,00047341,"MÁY ĐO ĐƯỜNG HUYẾT YUWELL 582 - HỖ TRỢ THEO DÕI, KIỂM SOÁT LƯỢNG ĐƯỜNG TRONG MÁU","Máy đo đường huyết Yuwell 582 theo dõi, kiểm soát lượng đường trong máu ",trang-thiet-bi-y-te/may-do-duong-huyet-yuwell-582.html,690000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09728_62ea4ec841.jpg,Nhựa ,,Yuwell,Hộp,"Thiết bị y tế | Dụng cụ theo dõi | Máy, que thử đường huyết",trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-theo-doi | trang-thiet-bi-y-te/may-que-thu-duong-huyet,True,True,90,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/may-do-duong-huyet-yuwell-582.html,trang-thiet-bi-y-te,100
118,00047340,MÁY ĐO HUYẾT ÁP ĐIỆN TỬ CỔ TAY YUWELL YE8800AR - CẢNH BÁO ĐỘT QUỴ,"Máy đo huyết áp điện tử cổ tay Yuwell YE8800AR cảnh báo rung nhĩ, ngăn ngừa đột quỵ",trang-thiet-bi-y-te/may-do-huyet-ap-dien-tu-co-tay-yuwell-ye-8800-ar-canh-bao-dot-quy.html,950000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09718_3cc666e455.jpg,Nhựa ,,Yuwell,Hộp,Thiết bị y tế | Dụng cụ theo dõi | Máy đo huyết áp,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-theo-doi | trang-thiet-bi-y-te/may-do-huyet-ap,True,True,90,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/may-do-huyet-ap-dien-tu-co-tay-yuwell-ye-8800-ar-canh-bao-dot-quy.html,trang-thiet-bi-y-te,100
119,00047339,MÁY ĐO HUYẾT ÁP BẮP TAY CAO CẤP KHÔNG DÂY YUWELL YE630CR,Máy đo huyết áp bắp tay cao cấp không dây Yuwell YE630CR,trang-thiet-bi-y-te/may-do-huyet-ap-bap-tay-cao-cap-khong-day-yuwell-ye-630-cr.html,1890000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09800_c55707b9c0.jpg,Nhựa ,,Yuwell,Hộp,Thiết bị y tế | Dụng cụ theo dõi | Máy đo huyết áp,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-theo-doi | trang-thiet-bi-y-te/may-do-huyet-ap,True,True,90,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/may-do-huyet-ap-bap-tay-cao-cap-khong-day-yuwell-ye-630-cr.html,trang-thiet-bi-y-te,100
120,00047155,"CHAI XỊT LẠNH GIẢM ĐAU VOLTOGEL COLD SPRAY 200ML - GIÚP GIẢM ĐAU, CHỐNG VIÊM, THÚC ĐẨY TUẦN HOÀN MÁU","Chai xịt lạnh Voltogel cold spray giảm đau, chống viêm, thúc đẩy tuần hoàn máu (200ml)",trang-thiet-bi-y-te/chai-xit-lanh-giam-dau-voltogel-cold-spray-200-ml.html,180000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00030_0bb3ea62d1.jpg,"Menthol 6g, Camphor 21g, Panthenol 200mg, Ethanol , Phenoxyethanol, Ethylhexyglycerin , Methyl Salicylat 500mg, Acid citric ",,VOLTOGEL,Chai,Thiết bị y tế | Dụng cụ y tế | Các dụng cụ và sản phẩm khác,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-y-te | trang-thiet-bi-y-te/dung-cu-khac,True,True,90,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/chai-xit-lanh-giam-dau-voltogel-cold-spray-200-ml.html,trang-thiet-bi-y-te,100
121,00046886,MÁY XÔNG KHÍ DUNG NÉN KHÍ YUWELL 403M,Máy xông khí dung nén khí Yuwell 403M chuyển thuốc dạng dung dịch thành sương mù cho niêm mạc hô hấp,trang-thiet-bi-y-te/may-xong-khi-dung-nen-khi-yuwell-403-m-1.html,1350000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/TUK_06308_d7e306b5ce.jpg,Nhựa ,,Yuwell,Hộp,Thiết bị y tế | Dụng cụ y tế | Máy xông khí dung,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-y-te | trang-thiet-bi-y-te/may-xong-khi-dung,True,True,90,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/may-xong-khi-dung-nen-khi-yuwell-403-m-1.html,trang-thiet-bi-y-te,100
122,00046885,MÁY ĐO HUYẾT ÁP BẮP TAY YUWELL YE610D,"Máy đo huyết áp điện tử bắp tay Yuwell YE610D bộ nhớ lưu trữ đến 80 lần, cho kết quả trung bình 3 lần đo",trang-thiet-bi-y-te/may-do-huyet-ap-dien-tu-bap-tay-yuwell-ye-610-d.html,699000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/TUK_06291_4947d1ca62.jpg,Nhựa ,,Yuwell,Hộp,Thiết bị y tế | Dụng cụ theo dõi | Máy đo huyết áp,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-theo-doi | trang-thiet-bi-y-te/may-do-huyet-ap,True,True,90,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/may-do-huyet-ap-dien-tu-bap-tay-yuwell-ye-610-d.html,trang-thiet-bi-y-te,100
123,00046354,MÁY MASSAGE XUNG ĐIỆN TRỊ LIỆU OMRON HV-F013 GIÚP GIẢM ĐAU CƠ VÀ KHỚP,Máy xung điện trị liệu Omron HV-F013 giảm đau cơ và khớp ,trang-thiet-bi-y-te/may-xung-dien-tri-lieu-omron-hv-f013.html,1200000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_06483_48f732a455.jpg,Nhựa ,,OMRON,Hộp,Thiết bị y tế | Dụng cụ y tế | Máy massage,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-y-te | trang-thiet-bi-y-te/may-massage,True,True,90,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/may-xung-dien-tri-lieu-omron-hv-f013.html,trang-thiet-bi-y-te,100
124,00043526,MÁY MÁT XA BỤNG FUJI PG-2507,"Máy mát xa bụng Fuji PG-2507 hỗ trợ làm ấm đều toàn thân, mang lại cảm giác dễ chịu cho cơ thể",trang-thiet-bi-y-te/may-mat-xa-bung-fuji-pg-2507.html,990000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09558_e6aff0a9a7.jpg,Nhựa ,,FUJI,Hộp,Thiết bị y tế | Dụng cụ y tế | Máy massage,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-y-te | trang-thiet-bi-y-te/may-massage,True,True,90,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/may-mat-xa-bung-fuji-pg-2507.html,trang-thiet-bi-y-te,100
125,00043525,MÁY MÁT XA MẮT FUJI PG-2404G15,Máy mát xa mắt Fuji PG-2404G15 giúp massage thái dương và các huyệt đạo khác ở vùng mắt,trang-thiet-bi-y-te/may-mat-xa-mat-fuji-pg-2404-g15.html,1890000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00243_Recovered_1f462eafbf.jpg,Nhựa ,,FUJI,Hộp,Thiết bị y tế | Dụng cụ y tế | Máy massage,trang-thiet-bi-y-te | trang-thiet-bi-y-te/dung-cu-y-te | trang-thiet-bi-y-te/may-massage,True,True,90,0,https://nhathuoclongchau.com.vn/trang-thiet-bi-y-te/may-mat-xa-mat-fuji-pg-2404-g15.html,trang-thiet-bi-y-te,100
